column_name,field_id,field_id_base,family,analysis_tier,confirmatory_role,panel,modality,metric,region,source,effect_allele,other_allele,model,contrast,n,beta,se,stat,p,vcov_type,status,raw_p,minus_log10_raw_p,n_tests_in_family,raw_p_rank_within_family,raw_p_lt_0_05,raw_p_lt_0_01,raw_p_lt_0_001
dMRI_TBSS_L1_posterior_corona_radiata_right,25226.0,25082.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (right),basket,A,G,dominant_A,AA/AG_vs_GG,32540,-0.007094595754969783,0.00911128890608403,-0.7786599490037456,0.43618005480119615,HC3,ok,0.43618005480119615,0.3603341972805271,170,41.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_right,25226.0,25082.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (right),basket,A,G,dominant_A,AA/AG_vs_GG,32540,-0.007094595754969783,0.009160393231756003,-0.7744859391379844,0.4386492056604979,nonrobust,ok,0.4386492056604979,0.35788265275834175,170,43.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.00906993264730763,0.012080989351752856,0.7507607517253257,0.45280217358232366,nonrobust,ok,0.45280217358232366,0.34409149707476855,170,47.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.00906993264730763,0.012134818283748646,0.7474304464414095,0.4548037727462543,HC3,ok,0.4548037727462543,0.3421759413543909,170,49.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,dominant_A,AA/AG_vs_GG,32564,-0.007730668384551933,0.011224325215713968,-0.6887423730140194,0.4909903983190371,nonrobust,ok,0.4909903983190371,0.3089270007443069,170,55.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,dominant_A,AA/AG_vs_GG,32564,-0.007730668384551933,0.011328820575173015,-0.6823895155947308,0.4949926835200018,HC3,ok,0.4949926835200018,0.3054012203197109,170,56.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_right,25206.0,25062.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (right),basket,A,G,dominant_A,AA/AG_vs_GG,32560,0.008500407799010477,0.012568636030130195,0.6763190356242995,0.49884299737280113,nonrobust,ok,0.49884299737280113,0.30203611991493423,170,57.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_right,25206.0,25062.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (right),basket,A,G,dominant_A,AA/AG_vs_GG,32560,0.008500407799010477,0.012673378390744656,0.6707294248563042,0.5023929142540804,HC3,ok,0.5023929142540804,0.2989564945138023,170,58.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_right,25222.0,25078.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (right),basket,A,G,dominant_A,AA/AG_vs_GG,32560,-0.00491968250587935,0.01087882720648603,-0.4522254478815696,0.6511096424848608,nonrobust,ok,0.6511096424848608,0.186345873003651,170,87.0,False,False,False
dMRI_TBSS_L1_posterior_limb_of_internal_capsule_right,25218.0,25074.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior limb of internal capsule (right),basket,A,G,dominant_A,AA/AG_vs_GG,32564,0.004472422722588151,0.01119228303621304,0.39959878678170163,0.6894547167235994,nonrobust,ok,0.6894547167235994,0.16149425294409683,170,92.0,False,False,False
dMRI_TBSS_L1_posterior_limb_of_internal_capsule_right,25218.0,25074.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior limb of internal capsule (right),basket,A,G,dominant_A,AA/AG_vs_GG,32564,0.004472422722588151,0.011230556377133256,0.39823696817857873,0.6904555180412715,HC3,ok,0.6904555180412715,0.16086429520481046,170,93.0,False,False,False
dMRI_TBSS_L1_superior_corona_radiata_left,25225.0,25081.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,superior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32548,0.0038663115885733453,0.009746934421138517,0.3966694984823475,0.6916138415407016,nonrobust,ok,0.6916138415407016,0.1601363236043122,170,94.0,False,False,False
dMRI_TBSS_L1_superior_corona_radiata_left,25225.0,25081.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,superior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32548,0.0038663115885733453,0.009750938805701482,0.3965065995812291,0.6917313402276608,HC3,ok,0.6917313402276608,0.1600625473232039,170,95.0,False,False,False
dMRI_TBSS_L1_body_of_corpus_callosum,25203.0,25059.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,body of corpus callosum,basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0026259716039326924,0.011247960941290816,-0.233462013038546,0.8154041569414227,nonrobust,ok,0.8154041569414227,0.08862707883907467,170,116.0,False,False,False
dMRI_TBSS_L1_body_of_corpus_callosum,25203.0,25059.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,body of corpus callosum,basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0026259716039326924,0.0113770541884008,-0.23081296444996616,0.8174601089866331,HC3,ok,0.8174601089866331,0.08753343116881561,170,117.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_right,25228.0,25084.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (right),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.0018996292299817087,0.010966088597829354,0.17322760189606023,0.8624736239368234,nonrobust,ok,0.8624736239368234,0.06425417759248252,170,126.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_right,25228.0,25084.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (right),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.0018996292299817087,0.010995587182502969,0.17276287281906563,0.8628378213546,HC3,ok,0.8628378213546,0.06407082642809449,170,127.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0015179527648762046,0.011642738542322693,-0.13037763919186812,0.896268476334043,nonrobust,ok,0.896268476334043,0.04756187836770042,170,134.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0015179527648762046,0.011733781402168892,-0.12936603408988204,0.8970680226693551,HC3,ok,0.8970680226693551,0.04717462412439189,170,135.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_left,25227.0,25083.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32537,0.0007424326748768353,0.009495692471426296,0.07818625941298188,0.9376798919565235,HC3,ok,0.9376798919565235,0.027945397104869197,170,144.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_left,25227.0,25083.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32537,0.0007424326748768353,0.009546346918138715,0.07777139058985613,0.9380103910808357,nonrobust,ok,0.9380103910808357,0.027792350571818256,170,145.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_left,25229.0,25085.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.000762130909387002,0.010529230243956526,0.07238239564800505,0.9422980465932985,nonrobust,ok,0.9422980465932985,0.02581170918389232,170,148.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_left,25207.0,25063.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0005551905156397706,0.01264788986704379,-0.04389590053961595,0.9649876569003148,nonrobust,ok,0.9649876569003148,0.015478241655550305,170,156.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_left,25207.0,25063.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,-0.0005551905156397706,0.012753577605010485,-0.04353213920317178,0.9652773454218371,HC3,ok,0.9652773454218371,0.01534788636530673,170,157.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32560,-0.00010205792056813389,0.01095828428033257,-0.009313312007364401,0.9925692176167306,nonrobust,ok,0.9925692176167306,0.0032391976320371423,170,159.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,dominant_A,AA/AG_vs_GG,32560,-0.00010205792056813389,0.011038418515603996,-0.009245701313450292,0.9926231027682284,HC3,ok,0.9926231027682284,0.0032156210508490343,170,160.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_right,25222.0,25078.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (right),basket,A,G,dominant_A,AA/AG_vs_GG,32560,-0.00491968250587935,inf,-0.0,1.0,HC3,ok,1.0,-0.0,170,163.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_left,25229.0,25085.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (left),basket,A,G,dominant_A,AA/AG_vs_GG,32563,0.000762130909387002,inf,0.0,1.0,HC3,ok,1.0,-0.0,170,163.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,genotype_pairwise,AG_vs_GG,30155,-0.032591958060010154,0.013292572212290842,-2.451892496011745,0.01421644595804137,nonrobust,ok,0.01421644595804137,1.8472089615337375,170,1.0,True,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,genotype_pairwise,AG_vs_GG,30155,-0.026982679066017506,0.012814169027892855,-2.1056908963260725,0.03523961165921985,nonrobust,ok,0.03523961165921985,1.45296888616201,170,3.0,True,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,genotype_pairwise,AA_vs_AG,30155,0.022208160422806357,0.012595291739207386,1.763211276295844,0.07787517938401417,nonrobust,ok,0.07787517938401417,1.1086009399424335,170,4.0,False,False,False
dMRI_TBSS_L1_genu_of_corpus_callosum,25202.0,25058.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,genu of corpus callosum,basket,A,G,genotype_pairwise,AA_vs_GG,30158,0.024139482849177683,0.013696300150369965,1.7624820268359573,0.0779982086825936,nonrobust,ok,0.0779982086825936,1.107915371260779,170,5.0,False,False,False
dMRI_TBSS_L1_genu_of_corpus_callosum,25202.0,25058.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,genu of corpus callosum,basket,A,G,genotype_pairwise,AG_vs_GG,30158,0.019279093032031246,0.012178639559639113,1.58302517597479,0.113426409138436,nonrobust,ok,0.113426409138436,0.9452858166266753,170,7.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,genotype_pairwise,AG_vs_GG,30152,0.018466612524019786,0.012054968593762452,1.531867327599251,0.12556586583028498,nonrobust,ok,0.12556586583028498,0.9011284043592186,170,9.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,genotype_pairwise,AA_vs_AG,30155,0.017589028595147858,0.012141983863182687,1.448612417323488,0.14745644456274523,nonrobust,ok,0.14745644456274523,0.8313362419193976,170,12.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,genotype_pairwise,AG_vs_GG,30156,0.016205220455548227,0.012330281672556233,1.3142619841050773,0.18876823985825597,nonrobust,ok,0.18876823985825597,0.7240710736745608,170,16.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_right,25206.0,25062.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (right),basket,A,G,genotype_pairwise,AG_vs_GG,30152,-0.017931512359641476,0.013831217843583581,-1.2964521680178767,0.19482985744610623,nonrobust,ok,0.19482985744610623,0.7103444872394671,170,17.0,False,False,False
dMRI_TBSS_L1_body_of_corpus_callosum,25203.0,25059.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,body of corpus callosum,basket,A,G,genotype_pairwise,AG_vs_GG,30155,0.015299824128127306,0.012349828112684714,1.238869398709493,0.21540369204389198,nonrobust,ok,0.21540369204389198,0.6667468571172033,170,18.0,False,False,False
dMRI_TBSS_L1_corticospinal_tract_right,25206.0,25062.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,corticospinal tract (right),basket,A,G,genotype_pairwise,AA_vs_AG,30152,0.015211413826661538,0.013104856792336335,1.1607462841987795,0.24575445575333935,nonrobust,ok,0.24575445575333935,0.6094985992677688,170,19.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_left,25227.0,25083.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (left),basket,A,G,genotype_pairwise,AG_vs_GG,30129,-0.01205058231791056,0.01048361319320327,-1.1494684223682716,0.2503721763622812,nonrobust,ok,0.2503721763622812,0.6014139355403845,170,20.0,False,False,False
dMRI_TBSS_L1_body_of_corpus_callosum,25203.0,25059.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,body of corpus callosum,basket,A,G,genotype_pairwise,AA_vs_AG,30155,-0.010351404742078395,0.011700886633628093,-0.8846684072922033,0.37634268589336595,nonrobust,ok,0.37634268589336595,0.42441651993000834,170,37.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,genotype_pairwise,AA_vs_AG,30152,-0.008772279904975349,0.011422995838264404,-0.767949146544397,0.44252352457609845,nonrobust,ok,0.44252352457609845,0.3540636372327625,170,45.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_right,25228.0,25084.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (right),basket,A,G,genotype_pairwise,AA_vs_AG,30155,0.008538548701078542,0.011398995978294196,0.7490614714960443,0.45382610838212667,nonrobust,ok,0.45382610838212667,0.34311052299465433,170,48.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_right,25228.0,25084.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (right),basket,A,G,genotype_pairwise,AG_vs_GG,30155,-0.008828677406583291,0.01202890393335427,-0.7339552677033816,0.462981815029599,nonrobust,ok,0.462981815029599,0.33443606683819815,170,50.0,False,False,False
dMRI_TBSS_L1_anterior_corona_radiata_left,25223.0,25079.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,anterior corona radiata (left),basket,A,G,genotype_pairwise,AA_vs_GG,30152,0.009694332619044437,0.013556790986008552,0.7150905128691288,0.4745587564926509,nonrobust,ok,0.4745587564926509,0.32371000865130634,170,51.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_left,25215.0,25071.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (left),basket,A,G,genotype_pairwise,AA_vs_GG,30155,-0.010383797637203795,0.014948526758590472,-0.6946368565207629,0.48728836084520977,nonrobust,ok,0.48728836084520977,0.3122139618611998,170,54.0,False,False,False
dMRI_TBSS_L1_posterior_corona_radiata_left,25227.0,25083.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior corona radiata (left),basket,A,G,genotype_pairwise,AA_vs_GG,30129,-0.007903128812172299,0.011790550030664147,-0.6702934800851802,0.5026759566619243,nonrobust,ok,0.5026759566619243,0.2987118868800811,170,59.0,False,False,False
dMRI_TBSS_L1_cerebral_peduncle_right,25214.0,25070.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,cerebral peduncle (right),basket,A,G,genotype_pairwise,AA_vs_GG,30155,-0.009393650470869647,0.014410525332744862,-0.6518603766321113,0.5144963095805029,nonrobust,ok,0.5144963095805029,0.28861773603191093,170,64.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,genotype_pairwise,AA_vs_GG,30156,0.008829249020660814,0.01386651810272974,0.6367315107692899,0.5243046686033277,nonrobust,ok,0.5243046686033277,0.280416275149835,170,68.0,False,False,False
dMRI_TBSS_L1_splenium_of_corpus_callosum,25204.0,25060.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,splenium of corpus callosum,basket,A,G,genotype_pairwise,AA_vs_AG,30156,-0.007375971434887413,0.011683490213594726,-0.631315754114712,0.5278389629686483,nonrobust,ok,0.5278389629686483,0.277498555044859,170,69.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_left,25229.0,25085.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (left),basket,A,G,genotype_pairwise,AA_vs_GG,30155,-0.006505091863183098,0.01298255932995714,-0.5010639041080797,0.6163298754230639,nonrobust,ok,0.6163298754230639,0.2101867801568577,170,82.0,False,False,False
dMRI_TBSS_L1_posterior_thalamic_radiation_left,25229.0,25085.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,posterior thalamic radiation (left),basket,A,G,genotype_pairwise,AG_vs_GG,30155,-0.004991201895448246,0.011544419487616767,-0.43234758584458116,0.6654919562800338,nonrobust,ok,0.6654919562800338,0.1768571894219237,170,89.0,False,False,False
dMRI_TBSS_L1_genu_of_corpus_callosum,25202.0,25058.0,directional_tensor_context,directional_tensor_context,directional_context,primary,dMRI_TBSS,L1,genu of corpus callosum,basket,A,G,genotype_pairwise,AA_vs_AG,30158,0.004860389817146436,0.011539780837958747,0.421185626087348,0.6736225975694569,nonrobust,ok,0.6736225975694569,0.1715833522757676,170,90.0,False,False,False
