r2,r2_adj,cond_number,bp_p,jb_p,n_studres_gt4,diagnostic_status,column_name,family,analysis_tier
0.10639130221827642,0.09081338184081389,2.7314356808900716e+38,0.00016978491297629463,0.0,18,ok,axonal_loss_like__wm__acoustic_radiation_right,secondary_composite,secondary_composite
0.29639347294106333,0.28412778385052995,2.7314356808900716e+38,6.040266866018221e-06,1.1210271920829803e-134,14,ok,axonal_loss_like__tbss__anterior_corona_radiata_left,secondary_composite,secondary_composite
0.2714201851088621,0.2587191467537353,2.7314356808900716e+38,0.02484837322998961,2.408604687387587e-117,20,ok,axonal_loss_like__tbss__anterior_corona_radiata_right,secondary_composite,secondary_composite
0.13210147990030863,0.1169717546912854,2.7314356808900716e+38,0.908503186567347,0.0,13,ok,axonal_loss_like__tbss__anterior_limb_of_internal_capsule_left,secondary_composite,secondary_composite
0.14080443621372474,0.12582642613553618,2.7314356808900716e+38,0.898933361427507,0.0,15,ok,axonal_loss_like__tbss__anterior_limb_of_internal_capsule_right,secondary_composite,secondary_composite
0.13886332214300734,0.12385147340533353,2.7314356808900716e+38,0.9999999499791185,0.0,14,ok,axonal_loss_like__wm__anterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.13298386390574035,0.11786952094155545,2.7314356808900716e+38,0.9999999999988083,0.0,16,ok,axonal_loss_like__wm__anterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.15416380521490236,0.13941868363378196,2.7314356808900716e+38,0.9584219121932733,0.0,28,ok,axonal_loss_like__tbss__body_of_corpus_callosum,secondary_composite,secondary_composite
0.17452312820731142,0.16013292250078148,2.7314356808900716e+38,1.1454114844488984e-115,0.0,15,ok,axonal_loss_like__tbss__cerebral_peduncle_left,secondary_composite,secondary_composite
0.192883250562235,0.17881310947109597,2.7314356808900716e+38,5.971553006400601e-120,0.0,19,ok,axonal_loss_like__tbss__cerebral_peduncle_right,secondary_composite,secondary_composite
0.15167762087839998,0.13688915864746964,2.7314356808900716e+38,0.9999999999994045,0.0,10,ok,axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary_composite,secondary_composite
0.1262996301569017,0.11106876363897089,2.7314356808900716e+38,0.9999999999999999,0.0,13,ok,axonal_loss_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary_composite,secondary_composite
0.23596076412064726,0.22264157596666945,2.7314356808900716e+38,0.8884598017264943,0.0,27,ok,axonal_loss_like__tbss__cingulum_cingulate_gyrus_left,secondary_composite,secondary_composite
0.22753869084293954,0.21407268407891578,2.7314356808900716e+38,0.902517431579767,8.813446296679181e-213,19,ok,axonal_loss_like__tbss__cingulum_cingulate_gyrus_right,secondary_composite,secondary_composite
0.1735951025005138,0.15918871889575548,2.7314356808900716e+38,3.846986822043878e-112,0.0,19,ok,axonal_loss_like__tbss__cingulum_hippocampus_left,secondary_composite,secondary_composite
0.17440003107252522,0.16000767946324257,2.7314356808900716e+38,4.1979574231665775e-117,0.0,15,ok,axonal_loss_like__tbss__cingulum_hippocampus_right,secondary_composite,secondary_composite
0.149629339066483,0.13480516996401493,2.7314356808900716e+38,8.651623145113404e-115,0.0,14,ok,axonal_loss_like__tbss__corticospinal_tract_left,secondary_composite,secondary_composite
0.18335037209656857,0.1691140481761052,2.7314356808900716e+38,8.00137108796476e-109,0.0,21,ok,axonal_loss_like__tbss__corticospinal_tract_right,secondary_composite,secondary_composite
0.1475434189714241,0.13268288686439345,2.7314356808900716e+38,7.880806587447971e-08,0.0,19,ok,axonal_loss_like__wm__corticospinal_tract_left,secondary_composite,secondary_composite
0.19916590375495924,0.1852052856255353,2.7314356808900716e+38,0.8362900676154582,0.0,30,ok,axonal_loss_like__tbss__external_capsule_left,secondary_composite,secondary_composite
0.19039988943126995,0.17628645690612554,2.7314356808900716e+38,9.671731586828481e-08,0.0,16,ok,axonal_loss_like__wm__corticospinal_tract_right,secondary_composite,secondary_composite
0.21393599966639787,0.20023286266786156,2.7314356808900716e+38,0.8106599616230346,0.0,21,ok,axonal_loss_like__tbss__external_capsule_right,secondary_composite,secondary_composite
0.1715243877082151,0.15708190616681073,2.7314356808900716e+38,6.285209406585257e-06,0.0,23,ok,axonal_loss_like__wm__forceps_major,secondary_composite,secondary_composite
0.1661014671415273,0.1515644500108757,2.7314356808900716e+38,1.0,0.0,12,ok,axonal_loss_like__wm__forceps_minor,secondary_composite,secondary_composite
0.24523680403774628,0.2320793213501604,2.7314356808900716e+38,4.385401588192715e-60,4.619350764047754e-155,32,ok,axonal_loss_like__tbss__fornix,secondary_composite,secondary_composite
0.2466193231025643,0.23348594131279365,2.7314356808900716e+38,1.0982443757442985e-103,0.0,16,ok,axonal_loss_like__tbss__fornix_cres_stria_terminalis_left,secondary_composite,secondary_composite
0.22055530984143568,0.2069675646101421,2.7314356808900716e+38,1.6973062926785433e-111,0.0,20,ok,axonal_loss_like__tbss__fornix_cres_stria_terminalis_right,secondary_composite,secondary_composite
0.1935945731863823,0.1795368322959453,2.7314356808900716e+38,1.3846315345253248e-09,0.0,24,ok,axonal_loss_like__tbss__genu_of_corpus_callosum,secondary_composite,secondary_composite
0.1686333045663695,0.15414042393742255,2.7314356808900716e+38,1.264655252441545e-122,0.0,81,ok,axonal_loss_like__tbss__inferior_cerebellar_peduncle_left,secondary_composite,secondary_composite
0.20290789822484112,0.18901251277729403,2.7314356808900716e+38,4.0293424610902156e-117,0.0,74,ok,axonal_loss_like__tbss__inferior_cerebellar_peduncle_right,secondary_composite,secondary_composite
0.1630426232317561,0.1484522825076886,2.7314356808900716e+38,0.0017168558191640597,0.0,13,ok,axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary_composite,secondary_composite
0.1790472464960673,0.16473590792081683,2.7314356808900716e+38,1.0054617923526575e-09,0.0,14,ok,axonal_loss_like__wm__inferior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.17019636243846414,0.1557307299676174,2.7314356808900716e+38,0.002875654033976173,0.0,17,ok,axonal_loss_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary_composite,secondary_composite
0.17818449740459807,0.16385811887205315,2.7314356808900716e+38,0.012670158473038502,0.0,16,ok,axonal_loss_like__wm__inferior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.19357740664252432,0.17951936649464506,2.7314356808900716e+38,1.9470465838301194e-123,0.0,26,ok,axonal_loss_like__tbss__medial_lemniscus_left,secondary_composite,secondary_composite
0.16313813502839358,0.14854945932299346,2.7314356808900716e+38,1.1268666394580227e-24,0.0,21,ok,axonal_loss_like__wm__medial_lemniscus_left,secondary_composite,secondary_composite
0.18825023368780747,0.17409932708022202,2.7314356808900716e+38,5.653846783708586e-122,0.0,28,ok,axonal_loss_like__tbss__medial_lemniscus_right,secondary_composite,secondary_composite
0.15736592792949056,0.142676627663461,2.7314356808900716e+38,1.3233138370326335e-21,0.0,20,ok,axonal_loss_like__wm__medial_lemniscus_right,secondary_composite,secondary_composite
0.28130846069427506,0.26877980066326523,2.7314356808900716e+38,9.021581355345068e-116,0.0,32,ok,axonal_loss_like__tbss__middle_cerebellar_peduncle,secondary_composite,secondary_composite
0.1410700884779018,0.12609670940859852,2.7314356808900716e+38,0.8229880036884794,0.0,30,ok,axonal_loss_like__wm__middle_cerebellar_peduncle,secondary_composite,secondary_composite
0.17096019044560473,0.15650787348064643,2.7314356808900716e+38,5.335004204413778e-13,0.0,37,ok,axonal_loss_like__wm__parahippocampal_part_of_cingulum_left,secondary_composite,secondary_composite
0.2109661982794252,0.197211289929896,2.7314356808900716e+38,6.819345761568147e-09,0.0,33,ok,axonal_loss_like__wm__parahippocampal_part_of_cingulum_right,secondary_composite,secondary_composite
0.12960004457105667,0.1144267128478117,2.7314356808900716e+38,4.0961536309041376e-103,0.0,45,ok,axonal_loss_like__tbss__pontine_crossing_tract,secondary_composite,secondary_composite
0.16297900892450556,0.14838755923785107,2.7314356808900716e+38,0.00019619821039980193,0.0,19,ok,axonal_loss_like__tbss__posterior_corona_radiata_left,secondary_composite,secondary_composite
0.18486294475335752,0.1706529889025773,2.7314356808900716e+38,1.344341400015568e-05,3.1114387549534023e-184,12,ok,axonal_loss_like__tbss__posterior_corona_radiata_right,secondary_composite,secondary_composite
0.12829472366384687,0.1130986368071637,2.7314356808900716e+38,0.8814532597956386,0.0,18,ok,axonal_loss_like__tbss__posterior_limb_of_internal_capsule_left,secondary_composite,secondary_composite
0.12670725423377682,0.11148349366213917,2.7314356808900716e+38,0.836143461551819,0.0,21,ok,axonal_loss_like__tbss__posterior_limb_of_internal_capsule_right,secondary_composite,secondary_composite
0.30827396756642556,0.29621538635183176,2.7314356808900716e+38,0.9188534612928512,0.0,15,ok,axonal_loss_like__tbss__posterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.17850608179277305,0.16418530931129505,2.7314356808900716e+38,0.0010441901845613696,0.0,17,ok,axonal_loss_like__wm__posterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.32225505947912936,0.3104402050066172,2.7314356808900716e+38,1.614090254310062e-98,0.0,17,ok,axonal_loss_like__tbss__posterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.16717091414083962,0.15265254024882768,2.7314356808900716e+38,3.729779161186531e-06,0.0,19,ok,axonal_loss_like__wm__posterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.13991397959470953,0.12492044654506262,2.7314356808900716e+38,0.947903742144179,0.0,11,ok,axonal_loss_like__tbss__retrolenticular_part_of_internal_capsule,secondary_composite,secondary_composite
0.13991397959470953,0.12492044654506262,2.7314356808900716e+38,0.947903742144179,0.0,11,ok,axonal_loss_like__tbss__retrolenticular_part_of_internal_capsule,secondary_composite,secondary_composite
0.17919356376644502,0.1648847758812152,2.7314356808900716e+38,2.2790459943533685e-98,0.0,17,ok,axonal_loss_like__tbss__sagittal_stratum_left,secondary_composite,secondary_composite
0.20952124724354404,0.19574114964480305,2.7314356808900716e+38,7.259940883913359e-104,0.0,16,ok,axonal_loss_like__tbss__sagittal_stratum_right,secondary_composite,secondary_composite
0.09204303314170659,0.0762149851706071,2.7314356808900716e+38,1.0,0.0,30,ok,axonal_loss_like__tbss__splenium_of_corpus_callosum,secondary_composite,secondary_composite
0.2243080942225505,0.21078576976930874,2.7314356808900716e+38,2.6763318653878492e-118,0.0,38,ok,axonal_loss_like__tbss__superior_cerebellar_peduncle_left,secondary_composite,secondary_composite
0.1798472466303377,0.1655498541350936,2.7314356808900716e+38,8.323618365602722e-10,2.0224132545351954e-42,17,ok,axonal_loss_like__tbss__superior_corona_radiata_left,secondary_composite,secondary_composite
0.24167239086764214,0.22845277120142782,2.7314356808900716e+38,6.563410231752046e-118,0.0,37,ok,axonal_loss_like__tbss__superior_cerebellar_peduncle_right,secondary_composite,secondary_composite
0.16369396048217677,0.1491149742579604,2.7314356808900716e+38,0.8178808315143529,0.0,15,ok,axonal_loss_like__tbss__superior_corona_radiata_right,secondary_composite,secondary_composite
0.28724726016075997,0.2748221288280006,2.7314356808900716e+38,1.459074411577004e-51,0.0,29,ok,axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary_composite,secondary_composite
0.2568920471555882,0.24393774562516934,2.7314356808900716e+38,3.915255202787994e-08,2.2950639790477846e-170,18,ok,axonal_loss_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary_composite,secondary_composite
0.1344298042958304,0.11934066782787067,2.7314356808900716e+38,0.12554317761014677,0.0,30,ok,axonal_loss_like__tbss__superior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.17118862250774802,0.15674028770688975,2.7314356808900716e+38,1.0,0.0,16,ok,axonal_loss_like__wm__superior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.15007306027048217,0.13525662638098024,2.7314356808900716e+38,0.0001760886585800307,1.0281484281523797e-147,20,ok,axonal_loss_like__tbss__superior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.1911885214591047,0.17708883683834753,2.7314356808900716e+38,1.0,0.0,14,ok,axonal_loss_like__wm__superior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.2514609489864341,0.23841196930991915,2.7314356808900716e+38,1.0,0.0,19,ok,axonal_loss_like__wm__superior_thalamic_radiation_left,secondary_composite,secondary_composite
0.22509495285269,0.21158634538890808,2.7314356808900716e+38,1.0,0.0,15,ok,axonal_loss_like__wm__superior_thalamic_radiation_right,secondary_composite,secondary_composite
0.1379364409093614,0.12290843422459863,2.7314356808900716e+38,0.0009690148376949341,0.0,17,ok,axonal_loss_like__tbss__tapetum_left,secondary_composite,secondary_composite
0.17232433981634043,0.15789580351772192,2.7314356808900716e+38,0.054294578408412605,0.0,15,ok,axonal_loss_like__tbss__tapetum_right,secondary_composite,secondary_composite
0.11185381623212853,0.09637112166052464,2.7314356808900716e+38,2.4493461960635464e-06,0.0,19,ok,axonal_loss_like__wm__uncinate_fasciculus_left,secondary_composite,secondary_composite
0.11485005751360988,0.09941959520902666,2.7314356808900716e+38,1.037387110283197e-99,0.0,20,ok,axonal_loss_like__tbss__uncinate_fasciculus_left,secondary_composite,secondary_composite
0.11975039374557706,0.1044053570280924,2.7314356808900716e+38,1.5172196984509363e-105,0.0,20,ok,axonal_loss_like__tbss__uncinate_fasciculus_right,secondary_composite,secondary_composite
0.12452664718584816,0.10926487297014964,2.7314356808900716e+38,0.05997323557757417,0.0,20,ok,axonal_loss_like__wm__uncinate_fasciculus_right,secondary_composite,secondary_composite
0.10693343731195748,0.09136496775714709,2.7314356808900716e+38,1.4453773627393714e-08,1.3745607555988457e-11,12,ok,tract_geometry_like__wm__acoustic_radiation_left,secondary_composite,secondary_composite
0.23459619127073306,0.2212532150680735,2.7314356808900716e+38,8.51999326800856e-06,0.0,7,ok,tract_geometry_like__tbss__anterior_corona_radiata_left,secondary_composite,secondary_composite
0.10371545523102155,0.08809088789117692,2.7314356808900716e+38,1.9152236050168396e-08,1.9613960261666475e-36,15,ok,tract_geometry_like__wm__acoustic_radiation_right,secondary_composite,secondary_composite
0.20366349773377435,0.18978128434802188,2.7314356808900716e+38,0.999999995374372,0.0,12,ok,tract_geometry_like__tbss__anterior_corona_radiata_right,secondary_composite,secondary_composite
0.10763308219179102,0.09207680926427131,2.7314356808900716e+38,0.006434692077296958,0.0,39,ok,tract_geometry_like__tbss__anterior_limb_of_internal_capsule_left,secondary_composite,secondary_composite
0.12945541044573372,0.1142795573740577,2.7314356808900716e+38,0.025030279551698415,0.0,36,ok,tract_geometry_like__tbss__anterior_limb_of_internal_capsule_right,secondary_composite,secondary_composite
0.1180761952734054,0.10270197292852001,2.7314356808900716e+38,8.988478876683182e-05,1.5805682874234016e-55,15,ok,tract_geometry_like__wm__anterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.12586135688641287,0.11062285012714579,2.7314356808900716e+38,0.5301960250911335,2.985943935062259e-50,12,ok,tract_geometry_like__wm__anterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.18089622509606484,0.1666171190197615,2.7314356808900716e+38,0.14426259067932165,0.0,43,ok,tract_geometry_like__tbss__cerebral_peduncle_left,secondary_composite,secondary_composite
0.41996307601126504,0.40985152602264585,2.7314356808900716e+38,0.8133117965662366,0.0,68,ok,tract_geometry_like__tbss__body_of_corpus_callosum,secondary_composite,secondary_composite
0.18069892921846253,0.16641638376261902,2.7314356808900716e+38,1.7563086121963967e-27,0.0,35,ok,tract_geometry_like__tbss__cerebral_peduncle_right,secondary_composite,secondary_composite
0.209792336362159,0.1960169645507962,2.7314356808900716e+38,0.9999453837616568,0.0,56,ok,tract_geometry_like__tbss__cingulum_cingulate_gyrus_left,secondary_composite,secondary_composite
0.17062878855713903,0.15617069439658693,2.7314356808900716e+38,0.1744114864267211,0.0,30,ok,tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_left,secondary_composite,secondary_composite
0.14263902765753333,0.12769299927279487,2.7314356808900716e+38,0.003215655875773001,4.518580619578343e-220,17,ok,tract_geometry_like__wm__cingulate_gyrus_part_of_cingulum_right,secondary_composite,secondary_composite
0.20958752913683176,0.19580858700363035,2.7314356808900716e+38,0.9738660656537683,0.0,53,ok,tract_geometry_like__tbss__cingulum_cingulate_gyrus_right,secondary_composite,secondary_composite
0.13234836997924315,0.11722294870548955,2.7314356808900716e+38,5.435661746656616e-09,0.0,51,ok,tract_geometry_like__tbss__cingulum_hippocampus_left,secondary_composite,secondary_composite
0.1297587180206221,0.11458815238769104,2.7314356808900716e+38,1.0049852493775798e-06,0.0,31,ok,tract_geometry_like__tbss__cingulum_hippocampus_right,secondary_composite,secondary_composite
0.1301364049084569,0.1149724233388647,2.7314356808900716e+38,0.22516220406396736,0.0,18,ok,tract_geometry_like__tbss__corticospinal_tract_left,secondary_composite,secondary_composite
0.17431098158722869,0.15991707761414853,2.7314356808900716e+38,5.1795029423502603e-11,0.0,13,ok,tract_geometry_like__wm__corticospinal_tract_left,secondary_composite,secondary_composite
0.17589786473872682,0.16153162426024303,2.7314356808900716e+38,5.2622202433152684e-05,2.487593723097122e-149,8,ok,tract_geometry_like__tbss__corticospinal_tract_right,secondary_composite,secondary_composite
0.2132409834803346,0.19952573054466116,2.7314356808900716e+38,3.274835987649087e-13,0.0,20,ok,tract_geometry_like__wm__corticospinal_tract_right,secondary_composite,secondary_composite
0.19210840861479017,0.17802476001617906,2.7314356808900716e+38,7.907084499858734e-13,0.0,25,ok,tract_geometry_like__tbss__external_capsule_left,secondary_composite,secondary_composite
0.21557100989509326,0.20189637537109895,2.7314356808900716e+38,0.6652987158233109,0.0,23,ok,tract_geometry_like__tbss__external_capsule_right,secondary_composite,secondary_composite
0.17672704234622816,0.16237525658688545,2.7314356808900716e+38,4.3915247101487626e-07,0.0,97,ok,tract_geometry_like__wm__forceps_major,secondary_composite,secondary_composite
0.18119149013499536,0.16691753129514808,2.7314356808900716e+38,0.08899968525029929,0.0,12,ok,tract_geometry_like__wm__forceps_minor,secondary_composite,secondary_composite
0.6285447559124481,0.6220693263082476,2.7314356808900716e+38,0.0,0.0,162,ok,tract_geometry_like__tbss__fornix,secondary_composite,secondary_composite
0.3766987798761007,0.36583302084491776,2.7314356808900716e+38,2.2545056934990168e-77,0.0,33,ok,tract_geometry_like__tbss__fornix_cres_stria_terminalis_left,secondary_composite,secondary_composite
0.3121441732065464,0.3001530597275016,2.7314356808900716e+38,2.8115749243858442e-160,0.0,207,ok,tract_geometry_like__tbss__inferior_cerebellar_peduncle_right,secondary_composite,secondary_composite
0.3575809503779981,0.34638191792809103,2.7314356808900716e+38,5.028078822520335e-76,0.0,44,ok,tract_geometry_like__tbss__fornix_cres_stria_terminalis_right,secondary_composite,secondary_composite
0.29187550361598935,0.2795310545865828,2.7314356808900716e+38,8.814038910008074e-152,0.0,213,ok,tract_geometry_like__tbss__inferior_cerebellar_peduncle_left,secondary_composite,secondary_composite
0.2768895288497726,0.26428383536038447,2.7314356808900716e+38,0.04532012698464687,0.0,82,ok,tract_geometry_like__tbss__genu_of_corpus_callosum,secondary_composite,secondary_composite
0.15759984340539301,0.14291462089360607,2.7314356808900716e+38,3.0107138680553064e-07,0.0,18,ok,tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_lef,secondary_composite,secondary_composite
0.14689739368042654,0.1320255996747931,2.7314356808900716e+38,6.387336816940216e-09,0.0,22,ok,tract_geometry_like__wm__inferior_fronto_occipital_fasciculus_rig,secondary_composite,secondary_composite
0.1462217618998385,0.13133818987759827,2.7314356808900716e+38,0.9967604244619024,0.0,25,ok,tract_geometry_like__wm__inferior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.15817547850220204,0.14350029080512405,2.7314356808900716e+38,1.7311754278085429e-28,0.0,90,ok,tract_geometry_like__tbss__medial_lemniscus_left,secondary_composite,secondary_composite
0.16693189757870452,0.152409357007269,2.7314356808900716e+38,1.9307145321156966e-23,0.0,30,ok,tract_geometry_like__wm__inferior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.15287208872674174,0.13810444917253906,2.7314356808900716e+38,1.9163037632416993e-08,0.0,35,ok,tract_geometry_like__wm__medial_lemniscus_left,secondary_composite,secondary_composite
0.18734915483657,0.1731825400844318,2.7314356808900716e+38,1.7082588648324198e-59,0.0,97,ok,tract_geometry_like__tbss__medial_lemniscus_right,secondary_composite,secondary_composite
0.1513662741681927,0.13657238435551045,2.7314356808900716e+38,2.41989507927075e-11,0.0,34,ok,tract_geometry_like__wm__medial_lemniscus_right,secondary_composite,secondary_composite
0.2678926222550001,0.25513008931796033,2.7314356808900716e+38,5.766515120916898e-16,0.0,45,ok,tract_geometry_like__tbss__middle_cerebellar_peduncle,secondary_composite,secondary_composite
0.13386523493831448,0.11876625656022022,2.7314356808900716e+38,6.526065021864126e-75,0.0,40,ok,tract_geometry_like__wm__middle_cerebellar_peduncle,secondary_composite,secondary_composite
0.14768887675942832,0.1328308803594085,2.7314356808900716e+38,5.806820687140376e-23,0.0,60,ok,tract_geometry_like__wm__parahippocampal_part_of_cingulum_left,secondary_composite,secondary_composite
0.15108310006007208,0.13628427378725894,2.7314356808900716e+38,6.984142254372003e-40,0.0,54,ok,tract_geometry_like__wm__parahippocampal_part_of_cingulum_right,secondary_composite,secondary_composite
0.20458447127594337,0.19071831285087482,2.7314356808900716e+38,0.0010412681235486346,8.024541488287603e-21,3,ok,tract_geometry_like__tbss__pontine_crossing_tract,secondary_composite,secondary_composite
0.16418783736578624,0.14961746069828996,2.7314356808900716e+38,5.395167684398662e-05,0.0,43,ok,tract_geometry_like__tbss__posterior_limb_of_internal_capsule_right,secondary_composite,secondary_composite
0.36120174450819886,0.35006583190348073,2.7314356808900716e+38,0.2393802456045321,0.0,73,ok,tract_geometry_like__tbss__posterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.18083634837177964,0.1665561984886672,2.7314356808900716e+38,0.7303379230021109,0.0,18,ok,tract_geometry_like__tbss__posterior_corona_radiata_left,secondary_composite,secondary_composite
0.2228665151908792,0.20931906027121638,2.7314356808900716e+38,5.027964195767084e-09,0.0,22,ok,tract_geometry_like__wm__posterior_thalamic_radiation_left,secondary_composite,secondary_composite
0.22632447554094093,0.21283730185078653,2.7314356808900716e+38,4.130872308014984e-09,0.0,15,ok,tract_geometry_like__tbss__posterior_corona_radiata_right,secondary_composite,secondary_composite
0.17637421676968212,0.16201628034422322,2.7314356808900716e+38,3.7223754048416147e-07,0.0,35,ok,tract_geometry_like__tbss__posterior_limb_of_internal_capsule_left,secondary_composite,secondary_composite
0.3309999056194317,0.3193374965262281,2.7314356808900716e+38,0.9190438977441728,0.0,30,ok,tract_geometry_like__tbss__posterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.1718845209097588,0.1574483174253528,2.7314356808900716e+38,2.8057415441275327e-06,0.0,19,ok,tract_geometry_like__wm__posterior_thalamic_radiation_right,secondary_composite,secondary_composite
0.12779724181075636,0.11259248255337262,2.7314356808900716e+38,0.9426613954123577,0.0,23,ok,tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,secondary_composite,secondary_composite
0.12779724181075636,0.11259248255337262,2.7314356808900716e+38,0.9426613954123577,0.0,23,ok,tract_geometry_like__tbss__retrolenticular_part_of_internal_capsule,secondary_composite,secondary_composite
0.10894850067935535,0.09341515891232366,2.7314356808900716e+38,0.9999999999379247,0.0,44,ok,tract_geometry_like__tbss__sagittal_stratum_left,secondary_composite,secondary_composite
0.11516871000709816,0.09974380264304317,2.7314356808900716e+38,1.0,0.0,26,ok,tract_geometry_like__tbss__sagittal_stratum_right,secondary_composite,secondary_composite
0.10438850405985656,0.08877566970906159,2.7314356808900716e+38,1.0,0.0,41,ok,tract_geometry_like__tbss__splenium_of_corpus_callosum,secondary_composite,secondary_composite
0.19225645809731096,0.17817539038567676,2.7314356808900716e+38,1.6660256437626962e-05,0.0,69,ok,tract_geometry_like__tbss__superior_cerebellar_peduncle_left,secondary_composite,secondary_composite
0.19850446440744118,0.1845323156723777,2.7314356808900716e+38,2.4537503165092134e-05,0.0,58,ok,tract_geometry_like__tbss__superior_cerebellar_peduncle_right,secondary_composite,secondary_composite
0.1976268117483454,0.18363936324809793,2.7314356808900716e+38,4.480621188080956e-18,1.2758652969506188e-267,15,ok,tract_geometry_like__tbss__superior_corona_radiata_left,secondary_composite,secondary_composite
0.17947920362448722,0.1651753951838132,2.7314356808900716e+38,0.029081129868449778,0.0,8,ok,tract_geometry_like__tbss__superior_corona_radiata_right,secondary_composite,secondary_composite
0.29232113325758446,0.2799844527101676,2.7314356808900716e+38,0.0,0.0,39,ok,tract_geometry_like__tbss__superior_fronto_occipital_fasciculus_lef,secondary_composite,secondary_composite
0.10349405427502878,0.0878656273415247,2.7314356808900716e+38,0.2791374690964068,0.0,35,ok,tract_geometry_like__tbss__superior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.13910643137452883,0.12409882066213507,2.7314356808900716e+38,0.9999006835233185,0.0,6,ok,tract_geometry_like__wm__superior_longitudinal_fasciculus_left,secondary_composite,secondary_composite
0.16822872501682007,0.15372879151559815,2.7314356808900716e+38,0.6896689678712069,8.425030074095159e-31,6,ok,tract_geometry_like__wm__superior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.11487106057674001,0.09944096441009387,2.7314356808900716e+38,0.05092857828932846,0.0,23,ok,tract_geometry_like__tbss__superior_longitudinal_fasciculus_right,secondary_composite,secondary_composite
0.20271645968702512,0.18881773696858228,2.7314356808900716e+38,4.485318805686885e-158,0.0,29,ok,tract_geometry_like__tbss__superior_fronto_occipital_fasciculus_rig,secondary_composite,secondary_composite
0.36611917748562073,0.3550689885086761,2.7314356808900716e+38,1.2008336268953954e-19,0.0,16,ok,tract_geometry_like__wm__superior_thalamic_radiation_left,secondary_composite,secondary_composite
0.3697955476942345,0.35880944739786114,2.7314356808900716e+38,8.392941123846816e-15,0.0,15,ok,tract_geometry_like__wm__superior_thalamic_radiation_right,secondary_composite,secondary_composite
0.078576217479979,0.06251340793747007,2.7314356808900716e+38,0.9999999999291361,0.0,115,ok,tract_geometry_like__tbss__tapetum_left,secondary_composite,secondary_composite
0.07268053079354642,0.056514944120510724,2.7314356808900716e+38,0.888796329838108,0.0,104,ok,tract_geometry_like__tbss__tapetum_right,secondary_composite,secondary_composite
0.09744210027421674,0.08170817206505732,2.7314356808900716e+38,6.983527666661089e-11,0.0,29,ok,tract_geometry_like__tbss__uncinate_fasciculus_left,secondary_composite,secondary_composite
0.11208280281665783,0.09660410007591924,2.7314356808900716e+38,0.05695192499650902,0.0,33,ok,tract_geometry_like__wm__uncinate_fasciculus_left,secondary_composite,secondary_composite
0.10330708006781708,0.08767539368829402,2.7314356808900716e+38,0.2102283448559013,0.0,35,ok,tract_geometry_like__tbss__uncinate_fasciculus_right,secondary_composite,secondary_composite
0.13560114833598835,0.12053243143672521,2.7314356808900716e+38,8.380200585808372e-09,0.0,28,ok,tract_geometry_like__wm__uncinate_fasciculus_right,secondary_composite,secondary_composite
0.24447747397516817,0.2313067541925491,2.7314356808900716e+38,0.07478787304894094,0.0,60,ok,roi__superior_cerebellar_peduncle_left__PC1,secondary_roi_pca,secondary_roi_pca
0.29275783457595606,0.2804287668666676,2.7314356808900716e+38,1.6404405292666462e-52,0.0,49,ok,roi__superior_cerebellar_peduncle_left__PC2,secondary_roi_pca,secondary_roi_pca
0.21615827721110015,0.2024938802816052,2.7314356808900716e+38,6.9641697923626205e-12,0.0,60,ok,roi__superior_cerebellar_peduncle_right__PC1,secondary_roi_pca,secondary_roi_pca
0.3003947740000463,0.2881988379786782,2.7314356808900716e+38,2.45936250998894e-30,0.0,43,ok,roi__superior_cerebellar_peduncle_right__PC2,secondary_roi_pca,secondary_roi_pca
0.265552262668707,0.2527489311859722,2.7314356808900716e+38,0.263921580201441,0.0,36,ok,roi__body_of_corpus_callosum__PC2,secondary_roi_pca,secondary_roi_pca
